marketplace,contract_address,token_id,quantity,buyer_address,seller_address,taker,transaction_hash,block_number,block_timestamp,price_token,price_amount,price_eth,datetime,date,time
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,2768,1,0x8d0ec5e75cdaf439ad6b43140c39d61da3a55864,0xd5ff035abac201058c136fd5a1668f4122395c9b,BUYER,0xcc060ede0754359bf4ecdba89010c240c3f8f9acdd93c7d2ff2faea4c56da538,19152612,,ETH,1.485e+17,0.1485,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,4758,1,0xb4706ca2efa972783992956d7b5cd6f818bd07cd,0x36090228c657779563cfe39113babf97579e3e57,BUYER,0xf1f03183aae7ea69c9d5fae538e3589fcaa875a2d769f714a5ce3914a1d30155,19151558,,ETH,2.475e+16,0.02475,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,6172,1,0x79e630f9ab6e0c38e5fb3b04ee7c96ba47df02c4,0x36090228c657779563cfe39113babf97579e3e57,BUYER,0x85095c68c00bdad826f4ba958c018d2ff17941f3c2f65096c143cef791e60d3c,19151545,,ETH,2.475e+16,0.02475,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,4122,1,0x95c1ce73cd92f0e7c1c02bd52a92097c276f086c,0x36090228c657779563cfe39113babf97579e3e57,BUYER,0xa756823489a23ba10ff9114efc7c92a843360bdef9d66f5be70d12bfbf440dd2,19151531,,ETH,2.97e+16,0.0297,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,2378,1,0x3e689cf0bfaa6a8b42366bf3df7f0adcd7632886,0x36090228c657779563cfe39113babf97579e3e57,BUYER,0x9d2a4d632630de2846ce2d83954bf4bf5b2e06b0984d4417fa5f6560e3c8f156,19151070,,ETH,1.98e+16,0.0198,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,5536,1,0x3e689cf0bfaa6a8b42366bf3df7f0adcd7632886,0x52a89cca4b7711ee45ff65d92f238158efcbff71,BUYER,0x92d5152bc5ffc199b2e7ec3c75f0d4993954fdaa35b0a1fb3b077a6a2c7504b1,19151050,,ETH,1.5246e+17,0.15246,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,1709,1,0x22ec5875918977e6a63ddec3d7f20f1ac718fc66,0x36090228c657779563cfe39113babf97579e3e57,BUYER,0x5e6acb4f70f9cc51eebfcd28e595d5cef5d5b95a349519782412057022b80dea,19151015,,ETH,1.98e+16,0.0198,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,9700,1,0xbe8bcae1728740fa3740f09a69dbbae8eb2893e2,0x36090228c657779563cfe39113babf97579e3e57,BUYER,0x8a09d7221f62a3454f264517ad14d3423ecc828bc35544c5938dda10ba9a8869,19150812,,ETH,1.98e+17,0.198,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,3993,1,0xdc52a392f8d0ba10b945f5e46576c5854bc023bb,0x8a99ff98456e0aec6c045d67042bc2f733fbf75d,BUYER,0xc09967b444a39d90ef706f1dbc0dcb79d5582f9a7a2d9e720c5881f018f00740,19150634,,ETH,1.485e+17,0.1485,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,5257,1,0x119029b83bab35561f5337edaddafab3628d1b19,0xbe8bcae1728740fa3740f09a69dbbae8eb2893e2,BUYER,0xa36937449727c7cb3a263a0db95df7c722a04a4532e44dc2e1ce5fe2131ba5ea,19149098,,ETH,1.4751e+17,0.14751,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,9817,1,0x6f70a7763f329bb858907a1f762095e53159dcb4,0xbe8bcae1728740fa3740f09a69dbbae8eb2893e2,BUYER,0x2c95f2d2a63d22afe1e3570f4ddc21b816b1b3c36ad271b7bdf9b72378b2f71b,19149074,,ETH,1.4751e+17,0.14751,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,4910,1,0x4b433733e417d1c42a39b3306697930772377832,0x36090228c657779563cfe39113babf97579e3e57,BUYER,0x7211c392645dcd3f3d28c0b023247114ade01891613a23fee6eb288d6366bdb1,19148733,,ETH,1.98e+16,0.0198,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,1766,1,0x22332faef5fc8698bbe68bcbf4075924fe94aaf5,0x36090228c657779563cfe39113babf97579e3e57,BUYER,0x85063d69a06224b1d29b0a38c456bbd69b88d3597fabe02a306dfe71ffb9af1f,19148686,,ETH,1.98e+16,0.0198,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,8200,1,0x119029b83bab35561f5337edaddafab3628d1b19,0x36090228c657779563cfe39113babf97579e3e57,BUYER,0xa899c790e51c5002a09021d072c0223c5d53bcb531169293197403e4e8d797ea,19148580,,ETH,1.98e+16,0.0198,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,2150,1,0x119029b83bab35561f5337edaddafab3628d1b19,0x36090228c657779563cfe39113babf97579e3e57,BUYER,0x8e3f2e784de5a85261eef175dcfbbe12583158390e88409c1ff5612f8138498e,19148576,,ETH,2.079e+16,0.02079,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,5769,1,0x119029b83bab35561f5337edaddafab3628d1b19,0x36090228c657779563cfe39113babf97579e3e57,BUYER,0xb9af4d48908dc8f1f04cec031affea9dbfbb4f673f0e1d2a2053aac11fd2efe5,19148574,,ETH,2.079e+16,0.02079,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,5861,1,0x119029b83bab35561f5337edaddafab3628d1b19,0x84d15b5c69685f886d678b2d8bd3ad2c2e8fb669,BUYER,0xf344f24b95cd2fdd76d6b854120d4f4ed38a7617c2013f2420945329a710cab1,19148572,,ETH,1.98e+16,0.0198,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,6544,1,0x119029b83bab35561f5337edaddafab3628d1b19,0x84d15b5c69685f886d678b2d8bd3ad2c2e8fb669,BUYER,0xe29377bc353ac835959d05ec712aa5693b73b624c511eda72d874c231b76a5c4,19148569,,ETH,1.98e+16,0.0198,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,5134,1,0x119029b83bab35561f5337edaddafab3628d1b19,0x84d15b5c69685f886d678b2d8bd3ad2c2e8fb669,BUYER,0x72d0eb4acb1c1f958edea74874b1e1ea8a9495bc9b3f2991dbbff889c9e1460c,19148566,,ETH,1.98e+16,0.0198,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,2987,1,0x119029b83bab35561f5337edaddafab3628d1b19,0x36090228c657779563cfe39113babf97579e3e57,BUYER,0xaac38c3587bc106d347afc397769a87d76a07526973d2313e41d711b8a52cfe4,19148565,,ETH,1.881e+16,0.01881,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,2995,1,0x119029b83bab35561f5337edaddafab3628d1b19,0x36090228c657779563cfe39113babf97579e3e57,BUYER,0xb18154d238555b54284c77efbcd53aa51037973c897f2176987fc9d05aad4966,19148563,,ETH,1.881e+16,0.01881,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,9509,1,0x95c1ce73cd92f0e7c1c02bd52a92097c276f086c,0x84d15b5c69685f886d678b2d8bd3ad2c2e8fb669,BUYER,0x5ccdcc516595cb6c54042447442d1a833f6d16e5b3396ad80c751f23866e6dfa,19148554,,ETH,1.98e+16,0.0198,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,5557,1,0x95c1ce73cd92f0e7c1c02bd52a92097c276f086c,0x84d15b5c69685f886d678b2d8bd3ad2c2e8fb669,BUYER,0xac990cd9121082e46c8da2a383d892a3164b8300ee1dc304af780c6f60d45f8c,19148511,,ETH,1.98e+16,0.0198,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,4901,1,0x22332faef5fc8698bbe68bcbf4075924fe94aaf5,0x36090228c657779563cfe39113babf97579e3e57,BUYER,0x7fc643d9515fdab2b3d40a3d49d6bea23811a26f348017457da9679f459b2d0c,19148366,,ETH,1.98e+17,0.198,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,2102,1,0x4b433733e417d1c42a39b3306697930772377832,0x36090228c657779563cfe39113babf97579e3e57,BUYER,0x13b6f9c1a86ecd8b4db75da6998a9f94c206fa4b090fca5a758e40d477cb08c2,19148169,,ETH,1.881e+16,0.01881,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,4240,1,0xdc52a392f8d0ba10b945f5e46576c5854bc023bb,0x25b902199fba0a16555d2306d442339b1e972ff5,BUYER,0x20195f831023e5c51e9df98db99fc2c7cbde2e30192f95810634778d8f45c3a1,19147945,,ETH,1.5444e+17,0.15444,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,5400,1,0x22332faef5fc8698bbe68bcbf4075924fe94aaf5,0x36090228c657779563cfe39113babf97579e3e57,BUYER,0xedbe37c01cfb7d93ffd8dacd88cc7a150060b00688c54000e6dbfd5ae0bf481d,19147634,,ETH,1.881e+16,0.01881,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,5988,1,0x8d0ec5e75cdaf439ad6b43140c39d61da3a55864,0xb94c8e29a158e213e298f95f3eb5f6f53bdff90e,BUYER,0xf91f6a635b6c305c9aeebce86fddf16c14c2699b6cd1dfdef2dc987d00a5a7ad,19147244,,ETH,1.5345e+17,0.15345,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,6228,1,0x8d0ec5e75cdaf439ad6b43140c39d61da3a55864,0xb94c8e29a158e213e298f95f3eb5f6f53bdff90e,BUYER,0xd2c0ae59bc56361dfbd1fbd38c5c5dc9bca33c51adacffea1bb419f5c300f4c2,19147241,,ETH,1.5345e+17,0.15345,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,8335,1,0x119029b83bab35561f5337edaddafab3628d1b19,0x6b6a279a4e0d6f4ec57b6105ad3307584280ff29,BUYER,0x3547d4ef685932180a200d27b68b58c41305dfc91dc53336528b9989e96c6108,19146880,,ETH,1.485e+17,0.1485,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,3847,1,0x119029b83bab35561f5337edaddafab3628d1b19,0x36090228c657779563cfe39113babf97579e3e57,BUYER,0x921b824c979f1c41ac1c3c65ce175f89cf6a528cb06c1c59dbd39983aab4d8e3,19146553,,ETH,1.881e+16,0.01881,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,5860,1,0xbe8bcae1728740fa3740f09a69dbbae8eb2893e2,0x36090228c657779563cfe39113babf97579e3e57,BUYER,0x65797795af43a65fb4874ecb483e1255e63f31c47e16c167b3a721f88802b5bd,19146123,,ETH,1.881e+16,0.01881,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,2046,1,0x89d5d8c83774ba022fbcaef9bff8a39843b50a26,0x46cf65d416894bf9dd9b781bc830cd21cff651d3,BUYER,0x72663657b475914ff396856c60a1d7e7d91fb249d1e124c6c7621f3ee56082c4,19145802,,ETH,1.7127e+17,0.17127,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,65,1,0x03214faa57e3fea9e1d8765656a04782cee8556c,0x52a89cca4b7711ee45ff65d92f238158efcbff71,BUYER,0x1075be0084573f1f813e94d09215491db1965e070b218fc244c7dd8bc6407f00,19143675,,ETH,1.7325e+17,0.17325,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,2737,1,0x22332faef5fc8698bbe68bcbf4075924fe94aaf5,0x36090228c657779563cfe39113babf97579e3e57,BUYER,0x4fc58d5215e2c2b123f6a9dd900b7f99a9b2a303402fe986ec246e6493323756,19143450,,ETH,2.277e+16,0.02277,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,2544,1,0x8d0ec5e75cdaf439ad6b43140c39d61da3a55864,0x25b902199fba0a16555d2306d442339b1e972ff5,BUYER,0x6fc60eab398a57fdd94155d6fbae02d77c6da9608d473e69e6e05652d0fb614b,19143410,,ETH,1.7127e+17,0.17127,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,9910,1,0x26333677d10064774a52e38fca04ff3dc288776d,0x52a89cca4b7711ee45ff65d92f238158efcbff71,BUYER,0x25c269458882974270ca8dad3ec1f0455ce680b42a5cf22c7e5965e2c6705258,19141907,,ETH,1.7325e+17,0.17325,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,2389,1,0x26333677d10064774a52e38fca04ff3dc288776d,0xb94c8e29a158e213e298f95f3eb5f6f53bdff90e,BUYER,0x7fb9ecbd4855c37459dea0573edcfa78a1b78a9c607916508bc005548938dd96,19141902,,ETH,1.7325e+17,0.17325,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,4635,1,0x6f70a7763f329bb858907a1f762095e53159dcb4,0x78bb9bb90f6c133b757497cbcc0e46104a5fd848,BUYER,0x1741423f66407263683ff2c023d57792c4bc1b732f5daa8397b53ac336a713a1,19141750,,ETH,1.7721e+17,0.17721,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,5646,1,0x698283c00f960394deec376f832fe4df068def98,0x78bb9bb90f6c133b757497cbcc0e46104a5fd848,BUYER,0xdbb4381523a4ab5828fa7185645ff7e6341e0b0ec366cca3c35fca766ab471d1,19141668,,ETH,1.7721e+17,0.17721,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,3512,1,0x3e689cf0bfaa6a8b42366bf3df7f0adcd7632886,0x207d16ad44f0f437ae05162cd2152f2c6d0e025f,BUYER,0x1bc7eeedce69305c66cce20b6c319f59ed7a269923de0387f370c36a579827b9,19141538,,ETH,2.376e+16,0.02376,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,3829,1,0x3e689cf0bfaa6a8b42366bf3df7f0adcd7632886,0x78bb9bb90f6c133b757497cbcc0e46104a5fd848,BUYER,0x6cff4d9506fdd2f97e03e3f510981e1ff9a81db1627b929d24a4567823aba282,19141531,,ETH,1.7721e+17,0.17721,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,8834,1,0x22ec5875918977e6a63ddec3d7f20f1ac718fc66,0x207d16ad44f0f437ae05162cd2152f2c6d0e025f,BUYER,0x7c21ae748c34ab65dad00fdccad7258b2f9fa8bfffadd1877a8afd05b773d204,19141498,,ETH,2.376e+16,0.02376,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,7437,1,0x119029b83bab35561f5337edaddafab3628d1b19,0xb94c8e29a158e213e298f95f3eb5f6f53bdff90e,BUYER,0x36dcabf5d775d03cc1370c82f857907abb052b416b2e4cdd56faaa9e1f37f46b,19141475,,ETH,1.782e+17,0.1782,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,4488,1,0x95c1ce73cd92f0e7c1c02bd52a92097c276f086c,0x207d16ad44f0f437ae05162cd2152f2c6d0e025f,BUYER,0xaa5118ace492bfa9303572c3f42121e926c181b0c257a4806dd4c699241d27d8,19141461,,ETH,2.376e+16,0.02376,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,7020,1,0x75b5de8370285e1211069a0bb99d29af7882bf60,0x207d16ad44f0f437ae05162cd2152f2c6d0e025f,BUYER,0x65dfc790477d2e863653ab84663f07a0738c71e09427683b6447dfeaa3037025,19141461,,ETH,2.376e+16,0.02376,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,6870,1,0x813f3a7b94f1b80a92aa9db5eb7d639672f26637,0x2903a4b44fc3c4d8e4af5a10cdd987d0a802f604,BUYER,0x6f5173088f1e2e44f2ee1287cf67eeb7be654776b9ad01c7637b3318b5a3cc4a,19141139,,ETH,2.079e+16,0.02079,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,9934,1,0x4b433733e417d1c42a39b3306697930772377832,0xeeca18fb6d5dc435cd13d729b1d937d8d0b3a514,BUYER,0xb5f2b587ee9d8939b989b8347f639daea410fc247b5918e8377be6e6f0f94d62,19140691,,ETH,1.98e+16,0.0198,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,8175,1,0x22ec5875918977e6a63ddec3d7f20f1ac718fc66,0x79e630f9ab6e0c38e5fb3b04ee7c96ba47df02c4,BUYER,0x95c8ef851357cb434b5230350b32fcc92004c4203494639d85cc993380d1da12,19140615,,ETH,2.277e+16,0.02277,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,7813,1,0x119029b83bab35561f5337edaddafab3628d1b19,0x79e630f9ab6e0c38e5fb3b04ee7c96ba47df02c4,BUYER,0x9009b96c1b16a6bcc79b1a2aa00a0847164b71c2671c8199c5817bd81788ff33,19140538,,ETH,2.277e+16,0.02277,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,6591,1,0x8d0ec5e75cdaf439ad6b43140c39d61da3a55864,0xb94c8e29a158e213e298f95f3eb5f6f53bdff90e,BUYER,0x4f038f32b1ca5bf22d8281944735844b6d7c320aa3a8b717595d3ac65ce222e8,19140522,,ETH,1.782e+17,0.1782,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,6704,1,0xdc52a392f8d0ba10b945f5e46576c5854bc023bb,0x78bb9bb90f6c133b757497cbcc0e46104a5fd848,BUYER,0xff53a789b9fc8672a7e5389cc2ad000fdb1ddfd42a1bc93cfb968f64fff4d4d0,19139912,,ETH,1.8216e+17,0.18216,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,3436,1,0x89d5d8c83774ba022fbcaef9bff8a39843b50a26,0x25b902199fba0a16555d2306d442339b1e972ff5,BUYER,0x4f09f28003592bcd4874225fb2604f3ca49fad265faa8112d853bd102304961c,19138896,,ETH,1.8909e+17,0.18909,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,3229,1,0x698283c00f960394deec376f832fe4df068def98,0x78bb9bb90f6c133b757497cbcc0e46104a5fd848,BUYER,0xa4d25e7f58c40ee4db39321d60e6d2324d95b5dbe31d654f3fcc635a272361ff,19137971,,ETH,1.8414e+17,0.18414,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,2751,1,0x725832071a023c04587aa1d305936b7591354aa4,0x36090228c657779563cfe39113babf97579e3e57,BUYER,0xd3d5f50d6e05fe5c18bdc3850432639cf8ed7df52acde1945dd351cce51eefc5,19137950,,ETH,2.277e+16,0.02277,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,4246,1,0x95c1ce73cd92f0e7c1c02bd52a92097c276f086c,0x207d16ad44f0f437ae05162cd2152f2c6d0e025f,BUYER,0xd35dceede932eebe06ca61586cc141c90c1e6b58d6f22a337ba3942d1edba8e6,19137338,,ETH,2.376e+16,0.02376,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,9741,1,0x119029b83bab35561f5337edaddafab3628d1b19,0xbd221c6b9b7278635e2dc629c744d1c74c365f35,BUYER,0x61584d795c48cf23201547e50a90dc66916b5c9a1afa59e990b3c52273bf941e,19137212,,ETH,1.8513e+17,0.18513,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,691,1,0x75b5de8370285e1211069a0bb99d29af7882bf60,0x36090228c657779563cfe39113babf97579e3e57,BUYER,0x4a05cc6a15b167b9e5c2b4ee3de8d6a7cd848d4df70be02c41977d27c71ba9b5,19137100,,ETH,2.178e+16,0.02178,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,4813,1,0x22332faef5fc8698bbe68bcbf4075924fe94aaf5,0x36090228c657779563cfe39113babf97579e3e57,BUYER,0x98ce59fce9af356c2bd91ee1a16116b74fbb254a63f6632206d291d935ffd6ee,19136881,,ETH,2.178e+16,0.02178,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,132,1,0x3e689cf0bfaa6a8b42366bf3df7f0adcd7632886,0xef81e8dacbe7dfd4a3869c59e0fdf6871c2109cb,BUYER,0xab2823348c6fedc317cf830c980756bb7e1ead665533d8a0b1a4b4f2ba8dc0a9,19136639,,ETH,2.574e+16,0.02574,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,8840,1,0x3e689cf0bfaa6a8b42366bf3df7f0adcd7632886,0x78bb9bb90f6c133b757497cbcc0e46104a5fd848,BUYER,0x2b23b5b1edb46ded21dc46552ae9de5756304ee1239c17dd55a159f5c1795a2d,19136634,,ETH,1.8711e+17,0.18711,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,7395,1,0x03214faa57e3fea9e1d8765656a04782cee8556c,0x50aef63bf21b564a8c89724390195601ce18ae26,BUYER,0x8a04223da964410bb6b88c5f8dcad662306089bf2ed80a677edd6ef055e7be45,19136453,,ETH,1.8513e+17,0.18513,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,1417,1,0xd4d38be29980e2b697dd834f4a538c9f5ba01198,0xef81e8dacbe7dfd4a3869c59e0fdf6871c2109cb,BUYER,0x921f24ac3d67b44effcf5cbf0b2d2171b5b625248fe65d5825883321988ac526,19136289,,ETH,2.574e+16,0.02574,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,6247,1,0x6f70a7763f329bb858907a1f762095e53159dcb4,0x78bb9bb90f6c133b757497cbcc0e46104a5fd848,BUYER,0xabbadbf659b0f29d0d3c1ee19dd8bcb00686fbdbc46497bdd7ace13b059b393b,19134385,,ETH,1.8711e+17,0.18711,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,582,1,0x8d0ec5e75cdaf439ad6b43140c39d61da3a55864,0x78bb9bb90f6c133b757497cbcc0e46104a5fd848,BUYER,0x16c308f8ddc2ebf70639e215597aad83c07b532c195cd2adf3329e36898e92e0,19134329,,ETH,1.8711e+17,0.18711,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,1551,1,0x813f3a7b94f1b80a92aa9db5eb7d639672f26637,0x79e630f9ab6e0c38e5fb3b04ee7c96ba47df02c4,BUYER,0x7ce08c5695f938728e2f2cfb27ffa15aae716af9bbf77cb15b1657a39327ef66,19134327,,ETH,2.376e+16,0.02376,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,1210,1,0x8d0ec5e75cdaf439ad6b43140c39d61da3a55864,0x028ebcb785f4b450c348c6943d68bf459615b719,BUYER,0x901a0ff68b62b0a5c78dddcfb6ae5502dc2036998c9c4dc46bd13ac5fe838c00,19134327,,ETH,1.881e+17,0.1881,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,3083,1,0x8d0ec5e75cdaf439ad6b43140c39d61da3a55864,0x028ebcb785f4b450c348c6943d68bf459615b719,BUYER,0x27f35b29813048d9371182c4a15ef0b366d067bb5b8a574840edad8b52fe7b18,19134325,,ETH,1.881e+17,0.1881,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,1695,1,0xce1da0b37b4b6c3c8988481dabafe58096c8f625,0xe839ed9160268763d17a316469212c0ba6e2b839,BUYER,0x09c7f9b02ce4320dfcbd9e38a2bda2b5110712b6bdba7f1e3ecf1dc518c167f4,19134015,,ETH,1.881e+17,0.1881,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,7205,1,0x119029b83bab35561f5337edaddafab3628d1b19,0x79e630f9ab6e0c38e5fb3b04ee7c96ba47df02c4,BUYER,0x7e621f338451ee1497686a11b946467956fbf4afef8c99e72f35bcae5540d0c5,19133142,,ETH,2.376e+16,0.02376,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,4465,1,0x89d5d8c83774ba022fbcaef9bff8a39843b50a26,0x79e630f9ab6e0c38e5fb3b04ee7c96ba47df02c4,BUYER,0xba2c7c54de04687d9f5e83b704f19cd04f1cd310bc4fe19c9022f36a2d6642e9,19132659,,ETH,1.9503e+17,0.19503,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,7232,1,0x4b433733e417d1c42a39b3306697930772377832,0x79e630f9ab6e0c38e5fb3b04ee7c96ba47df02c4,BUYER,0xb0610e5a5d3f0144cc2c1a31ae496ca0014d0a9d857c4e94d1841d0444b27bce,19132634,,ETH,2.376e+16,0.02376,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,9060,1,0xdfd6494794280527607eeb200d81fa82a66816b3,0x52a89cca4b7711ee45ff65d92f238158efcbff71,BUYER,0x24771cfa0ac09032eb88984d4f0e16a3ea4e9536e10e4eb51f82509d43bc2079,19132081,,ETH,1.9701e+17,0.19701,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,204,1,0x119029b83bab35561f5337edaddafab3628d1b19,0xe839ed9160268763d17a316469212c0ba6e2b839,BUYER,0x51a86651dee30da2b93f10d857572c2453f442b6158d2e585585d75dd162eee1,19132053,,ETH,1.9008e+17,0.19008,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,5582,1,0xdc52a392f8d0ba10b945f5e46576c5854bc023bb,0x93199b0247dbccd22db1563e6e231de7fd842ada,BUYER,0xbd500ab57fc71c186db2048543ef240c2a0cc566cfa43692a5ec59307a044eac,19131918,,ETH,1.9107e+17,0.19107,,,
seaport,0x9e8bc2765c8c06ae7ec358dd916a35124bb2bef3,513,1,0x076dd455c6d76c0f28d92db3c5e3159ca651effe,0x9746b1a8a1c246246bace3b46175f90efcc64380,BUYER,0xc570108c882ea6354c613349cf2ee48d2d1bad4b68090e0784071b35ea0fc1de,19131457,,ETH,4.375e+16,0.04375,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,9561,1,0x119029b83bab35561f5337edaddafab3628d1b19,0x8a99ff98456e0aec6c045d67042bc2f733fbf75d,BUYER,0xaa714b49edac69466922433756df70cde861979b9afc8da2ba23116fd5c36c6c,19130707,,ETH,1.881e+17,0.1881,,,
seaport,0x9e8bc2765c8c06ae7ec358dd916a35124bb2bef3,1252,1,0xf0d88416ab6d0d5d7758712a2cef7eebf3749f3c,0x257f75c99d45218bc1eb918c302e0c3e64ff2f9d,BUYER,0x6043ba3628f49a449c2927354b928416b2b7c78c794b646b68b13caa8637b4da,19130524,,ETH,6.125e+16,0.06125,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,7580,1,0x03214faa57e3fea9e1d8765656a04782cee8556c,0x4479dc266f1bedd48968907adcc88b6c149716b4,BUYER,0x2f20b31468c505f25d85c0b103ef7a38f391e5bdbe0668505219be20e9bab9dd,19130480,,ETH,1.881e+17,0.1881,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,9066,1,0x119029b83bab35561f5337edaddafab3628d1b19,0x78bb9bb90f6c133b757497cbcc0e46104a5fd848,BUYER,0xc09de88c08e8510a57fa3fbe076b420b94ac3ed30e8387bd440839c8b1b62a63,19130026,,ETH,1.9206e+17,0.19206,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,6102,1,0x3e689cf0bfaa6a8b42366bf3df7f0adcd7632886,0x78bb9bb90f6c133b757497cbcc0e46104a5fd848,BUYER,0x250f1c02920dad92812e3bceb0617a59e2507d2a99a9743e71b38a97ffd1deb8,19130017,,ETH,1.9206e+17,0.19206,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,8182,1,0x119029b83bab35561f5337edaddafab3628d1b19,0x78bb9bb90f6c133b757497cbcc0e46104a5fd848,BUYER,0x112fe1ec224178051177ec8cad63f078dcb59f10216f2654a7844513bb8b46ca,19130016,,ETH,1.9206e+17,0.19206,,,
