marketplace,contract_address,token_id,quantity,buyer_address,seller_address,taker,transaction_hash,block_number,block_timestamp,price_token,price_amount,price_eth,datetime,date,time
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,856,1,0x26333677d10064774a52e38fca04ff3dc288776d,0xeeca18fb6d5dc435cd13d729b1d937d8d0b3a514,BUYER,0xb344b0af35e0d81d643d671fa75bf1b7c2655b0c71232bd64a943d5a2fc293f0,19201491,,ETH,2.772e+16,0.02772,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,9538,1,0xdc52a392f8d0ba10b945f5e46576c5854bc023bb,0x46cf65d416894bf9dd9b781bc830cd21cff651d3,BUYER,0xf62e40cc8f504cdfb1e0e3e64038a7d8d5a0fdfdedb02036e424d7002342bf5b,19201467,,ETH,1.188e+17,0.1188,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,4888,1,0xdc52a392f8d0ba10b945f5e46576c5854bc023bb,0x46cf65d416894bf9dd9b781bc830cd21cff651d3,BUYER,0x6cc8492e52ddd937fe9e565ffaabf83a5315396511b52c15cbbf2543f9bfbb9f,19201463,,ETH,1.188e+17,0.1188,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,319,1,0xf1ec447cdf6c0e966c42f44a71bb4e2a5e8d3824,0x46cf65d416894bf9dd9b781bc830cd21cff651d3,BUYER,0xec2246e6ce264dd3fd950bc9d6fd2834cd4f7c5812cf491ecb6d699486bdd93e,19201284,,ETH,1.188e+17,0.1188,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,4919,1,0x6f70a7763f329bb858907a1f762095e53159dcb4,0x46cf65d416894bf9dd9b781bc830cd21cff651d3,BUYER,0x65c5b02ed308824e092c15f1c27183e01ec7ea8e50ddba03dbff71ac72640ab3,19201181,,ETH,1.188e+17,0.1188,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,5423,1,0x79e630f9ab6e0c38e5fb3b04ee7c96ba47df02c4,0x46cf65d416894bf9dd9b781bc830cd21cff651d3,BUYER,0xf16dd09896b7a25970d9aa564d5bb30ae8a7f89b5daffa8caeb12b442dcc33f5,19201139,,ETH,1.188e+17,0.1188,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,3949,1,0x3e689cf0bfaa6a8b42366bf3df7f0adcd7632886,0x207d16ad44f0f437ae05162cd2152f2c6d0e025f,BUYER,0xce14767f0e53c8d735d5ee7774a557b2dcfccbe01831663af391e1ed53571171,19201036,,ETH,2.871e+16,0.02871,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,4263,1,0xbe8bcae1728740fa3740f09a69dbbae8eb2893e2,0xa3a156cf57281d9dc841946bb228457e5857b44f,BUYER,0xa9d62993fbc800bcb210c094f121e460538d1c6ba7c968181655ec8a29928205,19200473,,ETH,2.673e+16,0.02673,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,8147,1,0x58ee582a1d1c2cfee2b0fabc63fc2e5e8754a562,0x25b902199fba0a16555d2306d442339b1e972ff5,BUYER,0x4510e10adf486e7b20d051919fa7d7d98fd3f7b7a3e2f203da9206882116d8db,19199257,,ETH,1.7523e+17,0.17523,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,1994,1,0x6f70a7763f329bb858907a1f762095e53159dcb4,0x25b902199fba0a16555d2306d442339b1e972ff5,BUYER,0xf9a79a110a149f8027b14b1899655f238ce43ca4755eed601ac9312422850d2d,19198723,,ETH,1.1979e+17,0.11979,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,3279,1,0x22332faef5fc8698bbe68bcbf4075924fe94aaf5,0xeeca18fb6d5dc435cd13d729b1d937d8d0b3a514,BUYER,0xae372bf1061743296889f4aa3b96e84ae91edf371e58e5b9de8472c7e70e613c,19198459,,ETH,2.574e+16,0.02574,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,2678,1,0x119029b83bab35561f5337edaddafab3628d1b19,0xeeca18fb6d5dc435cd13d729b1d937d8d0b3a514,BUYER,0xb5eaf744221041d1276955f28142c3f052f8e7943cc65b36d964fc00959a89c8,19198118,,ETH,2.475e+16,0.02475,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,9097,1,0x119029b83bab35561f5337edaddafab3628d1b19,0xd2bb31cb5647a183e2fef62dcbbb39de57e6024f,BUYER,0x03626ff6735bd39d23b985a002ab717e1966d7d90c91c9f6944933f43ae89903,19198114,,ETH,1.188e+17,0.1188,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,5613,1,0x127f32b9b3c178943339cb37e5256c287621ce5a,0xd2bb31cb5647a183e2fef62dcbbb39de57e6024f,BUYER,0xcb71a1c2d96af20e87406de9c4fc1490eb514998539b8c72760e4b67bf863e62,19198108,,ETH,1.188e+17,0.1188,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,5558,1,0xdc52a392f8d0ba10b945f5e46576c5854bc023bb,0xbd221c6b9b7278635e2dc629c744d1c74c365f35,BUYER,0xdd70642ed188b096cf2e8b8a33dcef7fcf1f43334538cce2aac268dbf4b60b29,19198021,,ETH,1.188e+17,0.1188,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,6375,1,0x4b433733e417d1c42a39b3306697930772377832,0x46cf65d416894bf9dd9b781bc830cd21cff651d3,BUYER,0xa544db32d3e7a2f223694cd0b1583dfe938968328e5eee8b65c34d4759b184ad,19197536,,ETH,5.94e+17,0.594,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,9874,1,0x26333677d10064774a52e38fca04ff3dc288776d,0x4768d5b6954f8bc7b7f66868a541dfc0a20ad9ea,BUYER,0xcbb10f1cdaa7f49002d58a7ad6be69de02a9a732a42c091976b63412ce515ebf,19197049,,ETH,2.376e+16,0.02376,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,7628,1,0x26333677d10064774a52e38fca04ff3dc288776d,0x4768d5b6954f8bc7b7f66868a541dfc0a20ad9ea,BUYER,0x0983269c3c5a945b65d3079c49c9ece902aa74fb4ab74aa03f44371da5e5d5b2,19197047,,ETH,2.376e+16,0.02376,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,8263,1,0x8d0ec5e75cdaf439ad6b43140c39d61da3a55864,0xbd221c6b9b7278635e2dc629c744d1c74c365f35,BUYER,0x1a0c059957a2fb1842995081adada06a7b2f8565592425e90b10874436e4f6ce,19196948,,ETH,1.188e+17,0.1188,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,1275,1,0x79e630f9ab6e0c38e5fb3b04ee7c96ba47df02c4,0xbd221c6b9b7278635e2dc629c744d1c74c365f35,BUYER,0x4d36f9a613b1ece876b2bfa177472e399b49fc25106d024b84c60cbe43634aaf,19196929,,ETH,1.188e+17,0.1188,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,6495,1,0x75b5de8370285e1211069a0bb99d29af7882bf60,0x4b433733e417d1c42a39b3306697930772377832,BUYER,0xe4d3f971348b8083616d78b8a0cd6ede0ba92801fcf526b558bf5a4c0ffafb4e,19196865,,ETH,2.475e+17,0.2475,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,3049,1,0xb48122cf0c2e5917616d184dd314bfe36d99f00a,0x4768d5b6954f8bc7b7f66868a541dfc0a20ad9ea,BUYER,0x6fec2b897f8e7fbf2152e263a2d6d693f0813de4acf6df573848d030066dcc0f,19196055,,ETH,1.782e+17,0.1782,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,2311,1,0x4ce64e1ce47806944e14732e513dcfdf996bc99e,0x25b902199fba0a16555d2306d442339b1e972ff5,BUYER,0xfb52a8ddf3bf603095d7f774dffd6b584d2d11c2d5466abc5f6f3ab424774220,19195783,,ETH,1.1979e+17,0.11979,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,7909,1,0x3e689cf0bfaa6a8b42366bf3df7f0adcd7632886,0xe839ed9160268763d17a316469212c0ba6e2b839,BUYER,0x4ac24b036fc02a3feaea05837661c508530594a37018c420f2d49ea62a3fae9c,19194793,,ETH,2.772e+16,0.02772,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,6060,1,0x4b433733e417d1c42a39b3306697930772377832,0xe839ed9160268763d17a316469212c0ba6e2b839,BUYER,0xf2a4b6cffaf3254fa6c000615ba9c6b6347b1b6f30d6f9a9abd6f232ff265479,19194152,,ETH,2.772e+16,0.02772,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,4819,1,0xf1ec447cdf6c0e966c42f44a71bb4e2a5e8d3824,0x25b902199fba0a16555d2306d442339b1e972ff5,BUYER,0x9f9a4a57385ebc840fed3750e6b7b520ea00eaf4bede12f9974dd6da848eb0d3,19194064,,ETH,1.1979e+17,0.11979,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,1619,1,0x95c1ce73cd92f0e7c1c02bd52a92097c276f086c,0x25b902199fba0a16555d2306d442339b1e972ff5,BUYER,0x886d38ca48d7b36da781e42361899dc04c9b03c059d0ca51c78496f1314bd9ac,19194014,,ETH,1.1979e+17,0.11979,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,3370,1,0xefa6ef909523ba82f8d08743b8a97f2bc84d600a,0x25b902199fba0a16555d2306d442339b1e972ff5,BUYER,0xf10bf214cac665b8d1f16b74524c83d4c44bea19c6b98c8832cdb1bc2a19831b,19193714,,ETH,1.2078e+17,0.12078,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,7517,1,0xdc52a392f8d0ba10b945f5e46576c5854bc023bb,0xd2bb31cb5647a183e2fef62dcbbb39de57e6024f,BUYER,0xb40f8a2f9214e87b8d20febaca12c7dcd6e67f1a5f7804f221a8dc4535821c72,19192476,,ETH,1.1979e+17,0.11979,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,1240,1,0xbe8bcae1728740fa3740f09a69dbbae8eb2893e2,0x028ebcb785f4b450c348c6943d68bf459615b719,BUYER,0xfcd9ca22dfc64a0c97dd4183d8d31193842b0acdb109dc2618cbd190b731681b,19191374,,ETH,3.267e+16,0.03267,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,8830,1,0x6f70a7763f329bb858907a1f762095e53159dcb4,0x25b902199fba0a16555d2306d442339b1e972ff5,BUYER,0x0a5d3d45205f459ce373996d3ce1ff012d7af55902adeb9a117c2fa984a8bcff,19191363,,ETH,1.1979e+17,0.11979,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,2259,1,0x22332faef5fc8698bbe68bcbf4075924fe94aaf5,0x028ebcb785f4b450c348c6943d68bf459615b719,BUYER,0x21a6622df19ac59cd7d49f5e8f2e6192750e335dc8be8c9296239ea9598e984c,19191347,,ETH,3.267e+16,0.03267,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,8562,1,0x119029b83bab35561f5337edaddafab3628d1b19,0x0fdd0be6b01ac24b8d7435dbe3d6552063392ad9,BUYER,0x1771a5c768d3bc60d94d4150c76d0855965c14c8314c66be25c89996e012ef34,19191316,,ETH,3.267e+16,0.03267,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,5364,1,0x119029b83bab35561f5337edaddafab3628d1b19,0x25b902199fba0a16555d2306d442339b1e972ff5,BUYER,0x65200a68de2ac94482c8ad3956fc133215299c7ee0718414169364f1f41d539b,19191312,,ETH,1.1979e+17,0.11979,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,5892,1,0x127f32b9b3c178943339cb37e5256c287621ce5a,0xd2bb31cb5647a183e2fef62dcbbb39de57e6024f,BUYER,0x0084dd6b6e1a08447355c1a29790ab2dbe6bdb5a1cc7e8b43824c74b746b1dfa,19190126,,ETH,1.1979e+17,0.11979,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,9235,1,0xbe8bcae1728740fa3740f09a69dbbae8eb2893e2,0x0fdd0be6b01ac24b8d7435dbe3d6552063392ad9,BUYER,0x6ee1f14019c0bb57f1dc65d995dab36b7453327d875b296bc1adaf3a80181be7,19189630,,ETH,3.267e+16,0.03267,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,5117,1,0xdc52a392f8d0ba10b945f5e46576c5854bc023bb,0xd2bb31cb5647a183e2fef62dcbbb39de57e6024f,BUYER,0x9d9d965a8ea30e0b376735cd922e3e7902e720c7a144c15f156c25131e514a98,19189599,,ETH,1.1979e+17,0.11979,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,1459,1,0x79e630f9ab6e0c38e5fb3b04ee7c96ba47df02c4,0xd2bb31cb5647a183e2fef62dcbbb39de57e6024f,BUYER,0x4af8c6cbd7aa21643af2c71df3f2d74191e8a99e45bcec0329cb82eaa0201671,19189551,,ETH,1.1979e+17,0.11979,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,5419,1,0xb4706ca2efa972783992956d7b5cd6f818bd07cd,0xd2bb31cb5647a183e2fef62dcbbb39de57e6024f,BUYER,0xaf1b523b2450cfd399229eeb79d32fff2715237c0a1eb06e3047885af9a519bc,19188981,,ETH,1.1979e+17,0.11979,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,898,1,0xdc52a392f8d0ba10b945f5e46576c5854bc023bb,0xd2bb31cb5647a183e2fef62dcbbb39de57e6024f,BUYER,0x120ea12957fad433416c51ef87e430829623f35e29025e8f8c146f2e06e0f568,19188979,,ETH,1.1979e+17,0.11979,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,5534,1,0xb4706ca2efa972783992956d7b5cd6f818bd07cd,0x25b902199fba0a16555d2306d442339b1e972ff5,BUYER,0x26a6a5d7326a1eacd57bd8da6de0902d87d1dec483c507de9e6fcab4d4972747,19188056,,ETH,1.782e+17,0.1782,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,2043,1,0xefa6ef909523ba82f8d08743b8a97f2bc84d600a,0xbd221c6b9b7278635e2dc629c744d1c74c365f35,BUYER,0xe6d86e82a63243173ce9773c2e868af52755dbed22f710d1d984bd5c67dabdc3,19187294,,ETH,1.2177e+17,0.12177,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,4459,1,0x3e689cf0bfaa6a8b42366bf3df7f0adcd7632886,0xa3a156cf57281d9dc841946bb228457e5857b44f,BUYER,0xbb1ab4daa68b5ae65af013328ee5c11c0dd5752fdaa5e4e587d73389fb86f7f2,19187164,,ETH,3.861e+16,0.03861,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,4321,1,0x4ce64e1ce47806944e14732e513dcfdf996bc99e,0x25b902199fba0a16555d2306d442339b1e972ff5,BUYER,0xa6b5ddc3b67911a7f7b8afcba0670e8b2255109fb5250159ad6e907afa87fdf3,19187038,,ETH,1.2177e+17,0.12177,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,9825,1,0x8d0ec5e75cdaf439ad6b43140c39d61da3a55864,0x78bb9bb90f6c133b757497cbcc0e46104a5fd848,BUYER,0x81027cf87da582b9f8e9cfbbf009781366e2be76e4fdce4383466ac38ae4558a,19186933,,ETH,1.2078e+17,0.12078,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,6680,1,0x95c1ce73cd92f0e7c1c02bd52a92097c276f086c,0x25b902199fba0a16555d2306d442339b1e972ff5,BUYER,0xe5e77268cdfdcc184ecb863e84f169ec39857b277d4f42e5f3824a310e3cf5b0,19186711,,ETH,1.2969e+17,0.12969,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,8511,1,0xdc52a392f8d0ba10b945f5e46576c5854bc023bb,0x78bb9bb90f6c133b757497cbcc0e46104a5fd848,BUYER,0x60a4ccc22295853101e85373f5bf7c568bce4bf8c9919988de5185c11243d2f9,19186693,,ETH,1.2078e+17,0.12078,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,2344,1,0x6f70a7763f329bb858907a1f762095e53159dcb4,0x52a89cca4b7711ee45ff65d92f238158efcbff71,BUYER,0x3244764258fe8d54daae1ff848008f2ee2d3f85aa51dcbf8454c6f5d2b90a3a2,19184281,,ETH,1.2177e+17,0.12177,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,6680,1,0x4b433733e417d1c42a39b3306697930772377832,0xeaed985df863d06e7e64552888d3fe1bcce50698,BUYER,0x6f147f19d120cbff2cbf5c4f95ee686b9628b5831f95f1d3d5995925e1726fe5,19184257,,ETH,2.178e+16,0.02178,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,2970,1,0xf1ec447cdf6c0e966c42f44a71bb4e2a5e8d3824,0xeaed985df863d06e7e64552888d3fe1bcce50698,BUYER,0xa10067db4514c7e50d150e50865822d5902f8ff7b1863c84765549c79e8e8a62,19184238,,ETH,2.178e+16,0.02178,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,6690,1,0x22332faef5fc8698bbe68bcbf4075924fe94aaf5,0xeaed985df863d06e7e64552888d3fe1bcce50698,BUYER,0x390646daa25264d4851a03023d3c10200fcb48daef31c60bb6e6d90cdaeb74c7,19184238,,ETH,2.178e+16,0.02178,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,6038,1,0xf1ec447cdf6c0e966c42f44a71bb4e2a5e8d3824,0x78bb9bb90f6c133b757497cbcc0e46104a5fd848,BUYER,0xe19e98d875a9ce3d6e44ae2ea5917c8a0a26256b88a320386b5846f04c345480,19184227,,ETH,1.2078e+17,0.12078,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,5016,1,0x95c1ce73cd92f0e7c1c02bd52a92097c276f086c,0xeaed985df863d06e7e64552888d3fe1bcce50698,BUYER,0x25c7ab54529a1b3a2242720717a2825b186fcd8bd28e0db0595350cd6d844848,19184191,,ETH,2.178e+16,0.02178,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,401,1,0x95c1ce73cd92f0e7c1c02bd52a92097c276f086c,0xeaed985df863d06e7e64552888d3fe1bcce50698,BUYER,0x172048c6b911e3bb68ee1a733a4b5179972e55a6a0b8e46b9e28782fe08d6fcf,19184189,,ETH,2.178e+16,0.02178,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,2740,1,0x95c1ce73cd92f0e7c1c02bd52a92097c276f086c,0xeaed985df863d06e7e64552888d3fe1bcce50698,BUYER,0xeee8b540593944a3b40b0062b5033f59cf9a83b84b2d82fdae703ebf06a759d5,19184187,,ETH,2.178e+16,0.02178,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,9662,1,0x8d0ec5e75cdaf439ad6b43140c39d61da3a55864,0x78bb9bb90f6c133b757497cbcc0e46104a5fd848,BUYER,0x37b749a378e3b60dac030bfc973ffaecee11563d80b7f78562cb22c348b928f2,19184183,,ETH,1.2078e+17,0.12078,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,8598,1,0x8d0ec5e75cdaf439ad6b43140c39d61da3a55864,0xbd221c6b9b7278635e2dc629c744d1c74c365f35,BUYER,0xfa4a0c4b6ac99a904371d29e7bbe4716b68c16c519355914e7168c89bc5e0f47,19184181,,ETH,1.2177e+17,0.12177,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,1940,1,0x119029b83bab35561f5337edaddafab3628d1b19,0x25b902199fba0a16555d2306d442339b1e972ff5,BUYER,0xd469a5d84b1b7f04f1f5d048efcca4686546f1ee9d28b03952675325ed8b22ca,19184179,,ETH,1.2177e+17,0.12177,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,4628,1,0x8d0ec5e75cdaf439ad6b43140c39d61da3a55864,0xeaed985df863d06e7e64552888d3fe1bcce50698,BUYER,0x4ac28f73b3c03372f9ec684a9ed580a1cf51bfe35274ea8a7e1ece8b9194b5db,19184136,,ETH,1.2078e+17,0.12078,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,8073,1,0x8d0ec5e75cdaf439ad6b43140c39d61da3a55864,0x52a89cca4b7711ee45ff65d92f238158efcbff71,BUYER,0x897f5c12456e52ae9df7643509e5645cdc74b525673ff0af28bb85cbf152654e,19184135,,ETH,1.2078e+17,0.12078,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,5846,1,0x95c1ce73cd92f0e7c1c02bd52a92097c276f086c,0x52a89cca4b7711ee45ff65d92f238158efcbff71,BUYER,0x98bce7a7423003d8f0ed3fc957733a7b9b0b2132debfdf4373f6a76531503e74,19184047,,ETH,1.2177e+17,0.12177,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,8495,1,0xdc52a392f8d0ba10b945f5e46576c5854bc023bb,0xeaed985df863d06e7e64552888d3fe1bcce50698,BUYER,0xdfa8524db68de5a184c9f073f0c23ae44177bbacdb167b12155f730ce7a8e067,19183638,,ETH,1.2078e+17,0.12078,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,8497,1,0xdc52a392f8d0ba10b945f5e46576c5854bc023bb,0xeaed985df863d06e7e64552888d3fe1bcce50698,BUYER,0x6b24e8238ba41c476ea219e2504d9e59a787682239bfe3609d04713f6daaab9d,19183632,,ETH,1.2078e+17,0.12078,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,4316,1,0xdc52a392f8d0ba10b945f5e46576c5854bc023bb,0xeaed985df863d06e7e64552888d3fe1bcce50698,BUYER,0x22af7498b1f21e122e6748665b6fee6f63323e24531d679d48c0ec5071c4ae8a,19183628,,ETH,1.2078e+17,0.12078,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,6040,1,0x127f32b9b3c178943339cb37e5256c287621ce5a,0x52a89cca4b7711ee45ff65d92f238158efcbff71,BUYER,0x4e6d7c832079c532c8ff89870f64e3b584eea7a16282c5e412de4b8f1d950d45,19183590,,ETH,1.2078e+17,0.12078,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,6071,1,0xbe8bcae1728740fa3740f09a69dbbae8eb2893e2,0xeaed985df863d06e7e64552888d3fe1bcce50698,BUYER,0x385154af4d65cf8074d872dadac5378b97861c5c72ba51e3a21f01377c4bcfea,19182985,,ETH,2.178e+16,0.02178,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,242,1,0x8d0ec5e75cdaf439ad6b43140c39d61da3a55864,0x25b902199fba0a16555d2306d442339b1e972ff5,BUYER,0xe2c998d1cedfd853fa7706a2e4a3c3061ca3c218e30bbe8043eebb2fb18bb6cf,19182554,,ETH,1.2078e+17,0.12078,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,7085,1,0x8d0ec5e75cdaf439ad6b43140c39d61da3a55864,0x52a89cca4b7711ee45ff65d92f238158efcbff71,BUYER,0xe7e557f7335c09c7cf89eee428aad229e462f934cd1e29faf840a1c074ec3d24,19182552,,ETH,1.2078e+17,0.12078,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,6043,1,0x8d0ec5e75cdaf439ad6b43140c39d61da3a55864,0x52a89cca4b7711ee45ff65d92f238158efcbff71,BUYER,0xc6a8151bafd638b3bb0e9eb6f7a0cfa858e0328b8f409a580c008a7d9fd36d75,19182539,,ETH,1.2078e+17,0.12078,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,5697,1,0xbe8bcae1728740fa3740f09a69dbbae8eb2893e2,0x4768d5b6954f8bc7b7f66868a541dfc0a20ad9ea,BUYER,0x03319c1ecf74b8945659ee02546ac27b24980cd920135d567c50667b81e6f40f,19181978,,ETH,1.584e+17,0.1584,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,4096,1,0x4ce64e1ce47806944e14732e513dcfdf996bc99e,0x25b902199fba0a16555d2306d442339b1e972ff5,BUYER,0xd83d4d93af80622c94fbee4950e27426d350bf748af24cc60dceaff9c8d0d242,19181895,,ETH,1.2078e+17,0.12078,,,
seaport,0x9e8bc2765c8c06ae7ec358dd916a35124bb2bef3,1234,1,0x562b0d1d3ad331022842b39589d01cad924e12ef,0x257f75c99d45218bc1eb918c302e0c3e64ff2f9d,BUYER,0x0bca82a5d8d0e4b79677d5391a9c7fa5eb61308153acff6073e0140a1ba8d209,19180519,,ETH,7e+16,0.07,,,
seaport,0xfd2b5dc2ca033fa42af1c161966b9a9711494641,2414,1,0x36394efa7ed93e49284a0a745839e955a9c98887,0xb77201286e5a5b1483216905ab19ecf84192ce6b,BUYER,0xeb37e0c40978d28b6198e3cb829ac45146387fe849045eaa4c0fed70241e185e,19180496,,ETH,3.9375e+16,0.039375,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,1981,1,0xf1ec447cdf6c0e966c42f44a71bb4e2a5e8d3824,0x280bf62b8a21c205fd3c94141a6075e19bab7e6b,BUYER,0x382164a2ddc2caaeb802e4eca3763f3615799ff543755f937c4ca94442ff86cd,19180314,,ETH,2.871e+16,0.02871,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,7709,1,0xf1ec447cdf6c0e966c42f44a71bb4e2a5e8d3824,0x4768d5b6954f8bc7b7f66868a541dfc0a20ad9ea,BUYER,0xee9c660d2352955d1f58edb0a8f292dd15dc8c36a03b1d0b7a0f4a8f8af05faa,19180295,,ETH,1.1979e+17,0.11979,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,9821,1,0xbe8bcae1728740fa3740f09a69dbbae8eb2893e2,0x4768d5b6954f8bc7b7f66868a541dfc0a20ad9ea,BUYER,0x35b7a9ca89215defbb976043253f095a6106878800fb2efbab5e46ff7bff7db4,19180185,,ETH,1.1979e+17,0.11979,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,1653,1,0x95c1ce73cd92f0e7c1c02bd52a92097c276f086c,0xef81e8dacbe7dfd4a3869c59e0fdf6871c2109cb,BUYER,0x40fd18815c258ecc0826f9981f45415399a6dd96445d86a5f2f7cb79259302c7,19179832,,ETH,2.574e+16,0.02574,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,1335,1,0x22332faef5fc8698bbe68bcbf4075924fe94aaf5,0xef81e8dacbe7dfd4a3869c59e0fdf6871c2109cb,BUYER,0xda314639f9a7cb49e31aa588edff7366745d53e6548e93f4cd5894da482b106f,19179780,,ETH,2.475e+16,0.02475,,,
seaport,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,528,1,0xefa6ef909523ba82f8d08743b8a97f2bc84d600a,0xbd221c6b9b7278635e2dc629c744d1c74c365f35,BUYER,0x75a80cf4cb6309dd2abe73d112e6a6df093e770eb51aa9ced6fcb0374ac8f0ad,19179747,,ETH,1.2177e+17,0.12177,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,2678,1,0xeeca18fb6d5dc435cd13d729b1d937d8d0b3a514,0xef81e8dacbe7dfd4a3869c59e0fdf6871c2109cb,BUYER,0xafa3b0bb9fe720a434faa40a6b145e4ca100411e0f7fc8df629d0b38b0831ad2,19179493,,ETH,2.475e+16,0.02475,,,
seaport,0x3d049adb773faddef681fbe565466c4f9736a009,856,1,0xeeca18fb6d5dc435cd13d729b1d937d8d0b3a514,0x36090228c657779563cfe39113babf97579e3e57,BUYER,0xaacaed9f036252023f1480f6a5484e63669b842c668523a584c67219e286c2fb,19179490,,ETH,2.475e+16,0.02475,,,
